,pathway,gene_id
836,hsa00250,ENSG00000131459
838,hsa00260,ENSG00000135094
839,hsa00260,ENSG00000139410
840,hsa00260,ENSG00000168237
841,hsa00260,ENSG00000116761
842,hsa00260,ENSG00000110887
843,hsa00260,ENSG00000091140
844,hsa00260,ENSG00000123453
845,hsa00260,ENSG00000172482
846,hsa00260,ENSG00000023330
847,hsa00260,ENSG00000158578
848,hsa00260,ENSG00000100116
849,hsa00260,ENSG00000130005
850,hsa00260,ENSG00000092621
851,hsa00260,ENSG00000171766
852,hsa00260,ENSG00000140905
853,hsa00260,ENSG00000124713
854,hsa00260,ENSG00000178445
855,hsa00260,ENSG00000145020
856,hsa00260,ENSG00000132837
857,hsa00260,ENSG00000135069
858,hsa00260,ENSG00000131480
859,hsa00260,ENSG00000189221
860,hsa00260,ENSG00000069535
861,hsa00260,ENSG00000226784
862,hsa00260,ENSG00000164904
863,hsa00260,ENSG00000179761
864,hsa00260,ENSG00000171314
865,hsa00260,ENSG00000164708
866,hsa00260,ENSG00000016391
867,hsa00260,ENSG00000146733
868,hsa00260,ENSG00000145692
869,hsa00260,ENSG00000167720
870,hsa00260,ENSG00000176974
871,hsa00260,ENSG00000182199
872,hsa00260,ENSG00000113492
873,hsa00260,ENSG00000172331
874,hsa00260,ENSG00000131471
875,hsa00260,ENSG00000160200
876,hsa00260,ENSG00000137106
878,hsa00270,ENSG00000129596
879,hsa00270,ENSG00000168710
880,hsa00270,ENSG00000135094
881,hsa00270,ENSG00000139410
882,hsa00270,ENSG00000169154
883,hsa00270,ENSG00000116761
884,hsa00270,ENSG00000166800
885,hsa00270,ENSG00000130816
886,hsa00270,ENSG00000119772
887,hsa00270,ENSG00000088305
888,hsa00270,ENSG00000101444
889,hsa00270,ENSG00000158467
890,hsa00270,ENSG00000132840
891,hsa00270,ENSG00000104951
892,hsa00270,ENSG00000123505
893,hsa00270,ENSG00000092621
894,hsa00270,ENSG00000001084
895,hsa00270,ENSG00000023909
896,hsa00270,ENSG00000038274
897,hsa00270,ENSG00000120053
898,hsa00270,ENSG00000125166
899,hsa00270,ENSG00000100983
900,hsa00270,ENSG00000135069
901,hsa00270,ENSG00000134333
902,hsa00270,ENSG00000111716
903,hsa00270,ENSG00000166796
904,hsa00270,ENSG00000151224
905,hsa00270,ENSG00000168906
906,hsa00270,ENSG00000014641
907,hsa00270,ENSG00000146701
908,hsa00270,ENSG00000128309
909,hsa00270,ENSG00000099810
910,hsa00270,ENSG00000116984
911,hsa00270,ENSG00000149089
912,hsa00270,ENSG00000182551
913,hsa00270,ENSG00000137944
914,hsa00270,ENSG00000145293
915,hsa00270,ENSG00000060982
916,hsa00270,ENSG00000105552
917,hsa00270,ENSG00000145692
918,hsa00270,ENSG00000113492
919,hsa00270,ENSG00000102172
920,hsa00270,ENSG00000116649
921,hsa00270,ENSG00000198650
922,hsa00270,ENSG00000128311
923,hsa00270,ENSG00000037757
924,hsa00270,ENSG00000160200
925,hsa00270,ENSG00000171097
926,hsa00270,ENSG00000171989
927,hsa00280,ENSG00000167315
928,hsa00280,ENSG00000106049
929,hsa00280,ENSG00000137992
930,hsa00280,ENSG00000091140
931,hsa00280,ENSG00000183044
932,hsa00280,ENSG00000127884
933,hsa00280,ENSG00000113790
934,hsa00280,ENSG00000176715
935,hsa00280,ENSG00000111275
936,hsa00280,ENSG00000137124
937,hsa00280,ENSG00000143149
938,hsa00280,ENSG00000072210
939,hsa00280,ENSG00000104951
940,hsa00280,ENSG00000198130
941,hsa00280,ENSG00000151498
942,hsa00280,ENSG00000060971
943,hsa00280,ENSG00000072506
944,hsa00280,ENSG00000084754
945,hsa00280,ENSG00000138029
946,hsa00280,ENSG00000138796
947,hsa00280,ENSG00000117305
948,hsa00280,ENSG00000112972
949,hsa00280,ENSG00000134240
950,hsa00280,ENSG00000138356
951,hsa00280,ENSG00000117054
952,hsa00280,ENSG00000122971
953,hsa00280,ENSG00000196177
954,hsa00280,ENSG00000128928
955,hsa00280,ENSG00000075239
956,hsa00280,ENSG00000120437
957,hsa00280,ENSG00000119711
958,hsa00280,ENSG00000146085
959,hsa00280,ENSG00000164904
960,hsa00280,ENSG00000083720
961,hsa00280,ENSG00000175198
962,hsa00280,ENSG00000114054
963,hsa00280,ENSG00000146151
964,hsa00280,ENSG00000148090
965,hsa00280,ENSG00000078070
966,hsa00280,ENSG00000060982
967,hsa00280,ENSG00000105552
968,hsa00280,ENSG00000248098
969,hsa00280,ENSG00000083123
970,hsa00280,ENSG00000198754
971,hsa00280,ENSG00000131844
972,hsa00280,ENSG00000113492
973,hsa00280,ENSG00000081760
974,hsa00280,ENSG00000124370
975,hsa00290,ENSG00000135094
976,hsa00290,ENSG00000139410
977,hsa00290,ENSG00000060982
978,hsa00290,ENSG00000105552
979,hsa00310,ENSG00000008311
980,hsa00310,ENSG00000204371
981,hsa00310,ENSG00000126856
982,hsa00310,ENSG00000188266
983,hsa00310,ENSG00000115593
984,hsa00310,ENSG00000091140
985,hsa00310,ENSG00000119689
986,hsa00310,ENSG00000127884
987,hsa00310,ENSG00000113790
988,hsa00310,ENSG00000085276
989,hsa00310,ENSG00000108799
990,hsa00310,ENSG00000106462
991,hsa00310,ENSG00000111275
992,hsa00310,ENSG00000137124
993,hsa00310,ENSG00000143149
994,hsa00310,ENSG00000072210
995,hsa00310,ENSG00000139718
996,hsa00310,ENSG00000198756
997,hsa00310,ENSG00000105607
998,hsa00310,ENSG00000181555
999,hsa00310,ENSG00000084754
1000,hsa00310,ENSG00000138796
1001,hsa00310,ENSG00000075239
1002,hsa00310,ENSG00000183955
1003,hsa00310,ENSG00000120437
1004,hsa00310,ENSG00000118058
1005,hsa00310,ENSG00000164904
1006,hsa00310,ENSG00000110066
1007,hsa00310,ENSG00000109576
1008,hsa00310,ENSG00000179761
1009,hsa00310,ENSG00000083444
1010,hsa00310,ENSG00000152952
1011,hsa00310,ENSG00000147548
1012,hsa00310,ENSG00000185973
1013,hsa00310,ENSG00000181192
1014,hsa00310,ENSG00000116539
1015,hsa00310,ENSG00000005483
1016,hsa00310,ENSG00000143499
1017,hsa00310,ENSG00000164256
1018,hsa00310,ENSG00000055609
1019,hsa00310,ENSG00000142611
1020,hsa00310,ENSG00000170364
1021,hsa00310,ENSG00000165671
1022,hsa00310,ENSG00000185420
1023,hsa00310,ENSG00000101945
1024,hsa00310,ENSG00000109685
1025,hsa00310,ENSG00000116731
1026,hsa00310,ENSG00000130309
1027,hsa00310,ENSG00000152455
1028,hsa00310,ENSG00000181090
1029,hsa00310,ENSG00000143919
1030,hsa00310,ENSG00000167548
1031,hsa00310,ENSG00000145391
1032,hsa00310,ENSG00000136169
1033,hsa00310,ENSG00000129151
1034,hsa00310,ENSG00000104885
1035,hsa00310,ENSG00000133247
1036,hsa00310,ENSG00000175309
1037,hsa00310,ENSG00000106397
1038,hsa00310,ENSG00000061455
1039,hsa00310,ENSG00000099381
1040,hsa00310,ENSG00000272333
1041,hsa00310,ENSG00000143379
1043,hsa00330,ENSG00000141504
1044,hsa00330,ENSG00000241935
1045,hsa00330,ENSG00000126790
1046,hsa00330,ENSG00000142920
1047,hsa00330,ENSG00000166165
1048,hsa00330,ENSG00000104879
1049,hsa00330,ENSG00000237289
1050,hsa00330,ENSG00000131730
1051,hsa00330,ENSG00000169154
1052,hsa00330,ENSG00000110887
1053,hsa00330,ENSG00000111275
1054,hsa00330,ENSG00000137124
1055,hsa00330,ENSG00000143149
1056,hsa00330,ENSG00000072210
1057,hsa00330,ENSG00000130005
1058,hsa00330,ENSG00000002726
1059,hsa00330,ENSG00000123505
1060,hsa00330,ENSG00000171766
1061,hsa00330,ENSG00000120053
1062,hsa00330,ENSG00000125166
1063,hsa00330,ENSG00000149380
1064,hsa00330,ENSG00000143811
1065,hsa00330,ENSG00000118520
1066,hsa00330,ENSG00000081181
1067,hsa00330,ENSG00000189221
1068,hsa00330,ENSG00000069535
1069,hsa00330,ENSG00000089250
1070,hsa00330,ENSG00000007171
1071,hsa00330,ENSG00000164867
1072,hsa00330,ENSG00000065154
1073,hsa00330,ENSG00000115758
1074,hsa00330,ENSG00000164904
1075,hsa00330,ENSG00000122884
1076,hsa00330,ENSG00000002549
1077,hsa00330,ENSG00000088826
1078,hsa00330,ENSG00000223572
1079,hsa00330,ENSG00000133313
1080,hsa00330,ENSG00000100033
1081,hsa00330,ENSG00000172508
1082,hsa00330,ENSG00000183010
1083,hsa00330,ENSG00000059573
1084,hsa00330,ENSG00000250799
1085,hsa00330,ENSG00000130066
1086,hsa00330,ENSG00000104524
1087,hsa00330,ENSG00000102172
1088,hsa00330,ENSG00000116649
1089,hsa00330,ENSG00000116771
1090,hsa00330,ENSG00000150656
1091,hsa00330,ENSG00000159423
1092,hsa00330,ENSG00000072682
1093,hsa00340,ENSG00000160282
1094,hsa00340,ENSG00000159650
1095,hsa00340,ENSG00000156017
1096,hsa00340,ENSG00000139344
1097,hsa00340,ENSG00000111275
1098,hsa00340,ENSG00000108602
1099,hsa00340,ENSG00000137124
1100,hsa00340,ENSG00000006534
1101,hsa00340,ENSG00000132746
1102,hsa00340,ENSG00000143149
1103,hsa00340,ENSG00000072210
1104,hsa00340,ENSG00000002726
1105,hsa00340,ENSG00000084110
1106,hsa00340,ENSG00000140287
1107,hsa00340,ENSG00000150540
1108,hsa00340,ENSG00000189221
1109,hsa00340,ENSG00000069535
1110,hsa00340,ENSG00000108381
1111,hsa00340,ENSG00000164904
1112,hsa00340,ENSG00000133313
1113,hsa00340,ENSG00000172508
1114,hsa00340,ENSG00000150656
1115,hsa00350,ENSG00000187758
1116,hsa00350,ENSG00000196616
1117,hsa00350,ENSG00000248144
1118,hsa00350,ENSG00000198099
1119,hsa00350,ENSG00000197894
1120,hsa00350,ENSG00000172955
1121,hsa00350,ENSG00000196344
1122,hsa00350,ENSG00000093010
1123,hsa00350,ENSG00000169154
1124,hsa00350,ENSG00000123454
1125,hsa00350,ENSG00000080166
1126,hsa00350,ENSG00000132437
1127,hsa00350,ENSG00000108602
1128,hsa00350,ENSG00000103876
1129,hsa00350,ENSG00000184154
1130,hsa00350,ENSG00000006534
1131,hsa00350,ENSG00000132746
1132,hsa00350,ENSG00000104951
1133,hsa00350,ENSG00000120053
1134,hsa00350,ENSG00000125166
1135,hsa00350,ENSG00000100577
1136,hsa00350,ENSG00000113924
1137,hsa00350,ENSG00000131480
1138,hsa00350,ENSG00000138356
1139,hsa00350,ENSG00000158104
1140,hsa00350,ENSG00000189221
1141,hsa00350,ENSG00000069535
1142,hsa00350,ENSG00000240972
1143,hsa00350,ENSG00000141744
1144,hsa00350,ENSG00000198650
1145,hsa00350,ENSG00000180176
1146,hsa00350,ENSG00000115705
1147,hsa00350,ENSG00000077498
1148,hsa00350,ENSG00000107165
1149,hsa00350,ENSG00000180185
1150,hsa00350,ENSG00000131471
1151,hsa00360,ENSG00000149124
1152,hsa00360,ENSG00000169154
1153,hsa00360,ENSG00000132437
1154,hsa00360,ENSG00000108602
1155,hsa00360,ENSG00000006534
1156,hsa00360,ENSG00000132746
1157,hsa00360,ENSG00000104951
1158,hsa00360,ENSG00000120053
1159,hsa00360,ENSG00000125166
1160,hsa00360,ENSG00000131480
1161,hsa00360,ENSG00000158104
1162,hsa00360,ENSG00000189221
1163,hsa00360,ENSG00000069535
1164,hsa00360,ENSG00000240972
1165,hsa00360,ENSG00000171759
1166,hsa00360,ENSG00000198650
1167,hsa00360,ENSG00000131471
1168,hsa00380,ENSG00000241644
1169,hsa00380,ENSG00000139287
1170,hsa00380,ENSG00000183077
1171,hsa00380,ENSG00000153086
1172,hsa00380,ENSG00000129673
1173,hsa00380,ENSG00000140465
1174,hsa00380,ENSG00000140505
1175,hsa00380,ENSG00000138061
1176,hsa00380,ENSG00000132437
1177,hsa00380,ENSG00000188676
1178,hsa00380,ENSG00000091140
1179,hsa00380,ENSG00000119689
1180,hsa00380,ENSG00000127884
1181,hsa00380,ENSG00000113790
1182,hsa00380,ENSG00000111275
1183,hsa00380,ENSG00000137124
1184,hsa00380,ENSG00000143149
1185,hsa00380,ENSG00000072210
1186,hsa00380,ENSG00000162882
1187,hsa00380,ENSG00000104951
1188,hsa00380,ENSG00000002726
1189,hsa00380,ENSG00000105607
1190,hsa00380,ENSG00000084754
1191,hsa00380,ENSG00000138796
1192,hsa00380,ENSG00000138356
1193,hsa00380,ENSG00000131203
1194,hsa00380,ENSG00000075239
1195,hsa00380,ENSG00000120437
1196,hsa00380,ENSG00000189221
1197,hsa00380,ENSG00000069535
1198,hsa00380,ENSG00000196433
1199,hsa00380,ENSG00000164904
1200,hsa00380,ENSG00000109576
1201,hsa00380,ENSG00000181192
1202,hsa00380,ENSG00000137944
1203,hsa00380,ENSG00000118514
1204,hsa00380,ENSG00000151790
1205,hsa00380,ENSG00000129167
1206,hsa00380,ENSG00000121691
1207,hsa00380,ENSG00000117009
1208,hsa00380,ENSG00000171097
1209,hsa00380,ENSG00000115919
1210,hsa00400,ENSG00000169154
1211,hsa00400,ENSG00000104951
1212,hsa00400,ENSG00000120053
1213,hsa00400,ENSG00000125166
1214,hsa00400,ENSG00000171759
1215,hsa00400,ENSG00000198650
1216,hsa00410,ENSG00000183044
1217,hsa00410,ENSG00000188641
1218,hsa00410,ENSG00000147647
1219,hsa00410,ENSG00000127884
1220,hsa00410,ENSG00000113790
1221,hsa00410,ENSG00000111275
1222,hsa00410,ENSG00000108602
1223,hsa00410,ENSG00000137124
1224,hsa00410,ENSG00000006534
1225,hsa00410,ENSG00000132746
1226,hsa00410,ENSG00000143149
1227,hsa00410,ENSG00000072210
1228,hsa00410,ENSG00000103150
1229,hsa00410,ENSG00000128683
1230,hsa00410,ENSG00000136750
1231,hsa00410,ENSG00000198130
1232,hsa00410,ENSG00000084754
1233,hsa00410,ENSG00000131480
1234,hsa00410,ENSG00000144644
1235,hsa00410,ENSG00000122971
1236,hsa00410,ENSG00000119711
1237,hsa00410,ENSG00000164904
1238,hsa00410,ENSG00000161533
1239,hsa00410,ENSG00000139631
1240,hsa00410,ENSG00000100024
1241,hsa00410,ENSG00000088826
1242,hsa00410,ENSG00000133313
1243,hsa00410,ENSG00000172508
1244,hsa00410,ENSG00000087008
1245,hsa00410,ENSG00000150656
1246,hsa00410,ENSG00000131471
1247,hsa00430,ENSG00000129596
1248,hsa00430,ENSG00000167741
1249,hsa00430,ENSG00000128683
1250,hsa00430,ENSG00000136750
1251,hsa00430,ENSG00000100031
1252,hsa00430,ENSG00000131067
1253,hsa00430,ENSG00000099998
1254,hsa00430,ENSG00000144644
1255,hsa00430,ENSG00000139631
1256,hsa00430,ENSG00000136881
1257,hsa00430,ENSG00000181915
1258,hsa00440,ENSG00000134255
1259,hsa00440,ENSG00000161217
1260,hsa00440,ENSG00000111666
1261,hsa00440,ENSG00000185813
1262,hsa00440,ENSG00000138018
1263,hsa00440,ENSG00000102230
1264,hsa00450,ENSG00000184470
1265,hsa00450,ENSG00000241644
1266,hsa00450,ENSG00000197763
1267,hsa00450,ENSG00000179988
1268,hsa00450,ENSG00000116761
1269,hsa00450,ENSG00000179918
1270,hsa00450,ENSG00000086475
1271,hsa00450,ENSG00000166986
1272,hsa00450,ENSG00000116984
1273,hsa00450,ENSG00000109618
1274,hsa00450,ENSG00000132330
1275,hsa00450,ENSG00000137944
1276,hsa00450,ENSG00000198431
1277,hsa00450,ENSG00000171097
1278,hsa00450,ENSG00000198682
1279,hsa00450,ENSG00000138801
1280,hsa00450,ENSG00000247626
1281,hsa00470,ENSG00000110887
1282,hsa00470,ENSG00000135423
1283,hsa00470,ENSG00000115419
1284,hsa00470,ENSG00000133943
1285,hsa00480,ENSG00000115365
1286,hsa00480,ENSG00000065621
1287,hsa00480,ENSG00000167741
1288,hsa00480,ENSG00000182793
1289,hsa00480,ENSG00000160211
1290,hsa00480,ENSG00000198704
1291,hsa00480,ENSG00000100031
1292,hsa00480,ENSG00000131067
1293,hsa00480,ENSG00000099998
1294,hsa00480,ENSG00000178814
1295,hsa00480,ENSG00000001084
1296,hsa00480,ENSG00000023909
1297,hsa00480,ENSG00000163106
1298,hsa00480,ENSG00000233276
1299,hsa00480,ENSG00000176153
1300,hsa00480,ENSG00000211445
1301,hsa00480,ENSG00000167468
1302,hsa00480,ENSG00000224586
1303,hsa00480,ENSG00000116157
1304,hsa00480,ENSG00000166825
1305,hsa00480,ENSG00000104687
1306,hsa00480,ENSG00000100983
1307,hsa00480,ENSG00000243955
1308,hsa00480,ENSG00000244067
1309,hsa00480,ENSG00000174156
1310,hsa00480,ENSG00000170899
1311,hsa00480,ENSG00000134184
1312,hsa00480,ENSG00000213366
1313,hsa00480,ENSG00000134202
1314,hsa00480,ENSG00000168765
1315,hsa00480,ENSG00000134201
1316,hsa00480,ENSG00000084207
1317,hsa00480,ENSG00000277656
1318,hsa00480,ENSG00000099984
1319,hsa00480,ENSG00000138413
1320,hsa00480,ENSG00000182054
1321,hsa00480,ENSG00000197448
1322,hsa00480,ENSG00000008394
1323,hsa00480,ENSG00000085871
1324,hsa00480,ENSG00000143198
1325,hsa00480,ENSG00000164294
1326,hsa00480,ENSG00000143942
1327,hsa00480,ENSG00000115758
1328,hsa00480,ENSG00000048392
1329,hsa00480,ENSG00000002549
1330,hsa00480,ENSG00000117862
1331,hsa00480,ENSG00000204872
1332,hsa00480,ENSG00000142657
1333,hsa00480,ENSG00000167325
1334,hsa00480,ENSG00000171848
1335,hsa00480,ENSG00000133433
1336,hsa00480,ENSG00000102172
1337,hsa00480,ENSG00000116649
1338,hsa00480,ENSG00000006625
1339,hsa00480,ENSG00000128965
1340,hsa00480,ENSG00000144035
1341,hsa00480,ENSG00000148834
1342,hsa00480,ENSG00000117592
1343,hsa00500,ENSG00000118094
1344,hsa00500,ENSG00000162688
1345,hsa00500,ENSG00000131482
1346,hsa00500,ENSG00000171298
1347,hsa00500,ENSG00000214013
1348,hsa00500,ENSG00000114480
1349,hsa00500,ENSG00000106633
1350,hsa00500,ENSG00000237763
1351,hsa00500,ENSG00000174876
1352,hsa00500,ENSG00000187733
1353,hsa00500,ENSG00000243480
1354,hsa00500,ENSG00000240038
1355,hsa00500,ENSG00000105220
1356,hsa00500,ENSG00000165434
1357,hsa00500,ENSG00000163754
1358,hsa00500,ENSG00000104812
1359,hsa00500,ENSG00000111713
1360,hsa00500,ENSG00000156515
1361,hsa00500,ENSG00000159399
1362,hsa00500,ENSG00000160883
1363,hsa00500,ENSG00000197594
1364,hsa00500,ENSG00000154269
1365,hsa00500,ENSG00000079739
1366,hsa00500,ENSG00000169299
1367,hsa00500,ENSG00000249948
1368,hsa00500,ENSG00000152254
1369,hsa00500,ENSG00000100994
1370,hsa00500,ENSG00000100504
1371,hsa00500,ENSG00000068976
1372,hsa00500,ENSG00000090402
1373,hsa00500,ENSG00000169764
1374,hsa00500,ENSG00000156510
1375,hsa00500,ENSG00000056998
1376,hsa00500,ENSG00000257335
1377,hsa00500,ENSG00000141349
1378,hsa00500,ENSG00000257743
1379,hsa00510,ENSG00000214160
1380,hsa00510,ENSG00000198162
1381,hsa00510,ENSG00000177239
1382,hsa00510,ENSG00000161013
1383,hsa00510,ENSG00000071073
1384,hsa00510,ENSG00000175548
1385,hsa00510,ENSG00000167889
1386,hsa00510,ENSG00000205301
1387,hsa00510,ENSG00000129562
1388,hsa00510,ENSG00000244038
1389,hsa00510,ENSG00000172269
1390,hsa00510,ENSG00000172339
1391,hsa00510,ENSG00000163527
1392,hsa00510,ENSG00000175283
1393,hsa00510,ENSG00000089597
1394,hsa00510,ENSG00000033170
1395,hsa00510,ENSG00000182050
1396,hsa00510,ENSG00000086062
1397,hsa00510,ENSG00000120697
1398,hsa00510,ENSG00000088035
1399,hsa00510,ENSG00000134910
1400,hsa00510,ENSG00000111885
1401,hsa00510,ENSG00000196547
1402,hsa00510,ENSG00000112893
1403,hsa00510,ENSG00000131446
1404,hsa00510,ENSG00000168282
1405,hsa00510,ENSG00000128268
1406,hsa00510,ENSG00000152127
1407,hsa00510,ENSG00000253710
1408,hsa00510,ENSG00000179085
1409,hsa00510,ENSG00000033011
1410,hsa00510,ENSG00000117643
1411,hsa00510,ENSG00000167130
1412,hsa00510,ENSG00000163902
1413,hsa00510,ENSG00000118705
1414,hsa00510,ENSG00000073849
1415,hsa00510,ENSG00000115275
1416,hsa00510,ENSG00000159063
1417,hsa00510,ENSG00000182858
1418,hsa00510,ENSG00000128039
1419,hsa00510,ENSG00000086848
1420,hsa00510,ENSG00000101901
1421,hsa00510,ENSG00000104723
1422,hsa00510,ENSG00000144057
1423,hsa00510,ENSG00000139133
1424,hsa00510,ENSG00000119523
1425,hsa00510,ENSG00000158850
1426,hsa00510,ENSG00000117411
1427,hsa00510,ENSG00000000419
1428,hsa00510,ENSG00000136908
1429,hsa00511,ENSG00000162139
1430,hsa00511,ENSG00000204099
1431,hsa00511,ENSG00000038002
1432,hsa00511,ENSG00000013288
1433,hsa00511,ENSG00000179163
1434,hsa00511,ENSG00000001036
1435,hsa00511,ENSG00000177628
1436,hsa00511,ENSG00000170266
1437,hsa00511,ENSG00000169660
1438,hsa00511,ENSG00000213614
1439,hsa00511,ENSG00000049860
1440,hsa00511,ENSG00000140400
1441,hsa00511,ENSG00000104774
1442,hsa00511,ENSG00000109323
1443,hsa00511,ENSG00000204386
1444,hsa00511,ENSG00000115488
1445,hsa00511,ENSG00000070610
1446,hsa00511,ENSG00000167280
1447,hsa00512,ENSG00000259075
1448,hsa00512,ENSG00000179913
1449,hsa00512,ENSG00000070731
1450,hsa00512,ENSG00000139629
1451,hsa00512,ENSG00000136542
1452,hsa00512,ENSG00000144278
1453,hsa00512,ENSG00000131386
1454,hsa00512,ENSG00000106648
1455,hsa00512,ENSG00000198488
1456,hsa00512,ENSG00000184005
1457,hsa00512,ENSG00000141429
1458,hsa00512,ENSG00000143641
1459,hsa00512,ENSG00000115339
1460,hsa00512,ENSG00000130035
1461,hsa00512,ENSG00000187210
1462,hsa00512,ENSG00000136840
1463,hsa00512,ENSG00000171155
1464,hsa00512,ENSG00000110328
1465,hsa00512,ENSG00000174473
1466,hsa00512,ENSG00000182870
1467,hsa00512,ENSG00000176928
1468,hsa00512,ENSG00000109586
1469,hsa00512,ENSG00000164574
1470,hsa00512,ENSG00000070526
1471,hsa00512,ENSG00000106392
1472,hsa00512,ENSG00000100626
1473,hsa00512,ENSG00000178234
1474,hsa00512,ENSG00000185274
1475,hsa00512,ENSG00000008513
1476,hsa00512,ENSG00000157350
1477,hsa00512,ENSG00000223658
1478,hsa00512,ENSG00000158089
1479,hsa00512,ENSG00000119514
1480,hsa00512,ENSG00000257594
1481,hsa00512,ENSG00000140297
1482,hsa00512,ENSG00000158470
1483,hsa00513,ENSG00000214160
1484,hsa00513,ENSG00000198162
1485,hsa00513,ENSG00000177239
1486,hsa00513,ENSG00000161013
1487,hsa00513,ENSG00000071073
1488,hsa00513,ENSG00000205301
1489,hsa00513,ENSG00000129562
1490,hsa00513,ENSG00000244038
1491,hsa00513,ENSG00000172339
1492,hsa00513,ENSG00000163527
1493,hsa00513,ENSG00000033170
1494,hsa00513,ENSG00000182050
1495,hsa00513,ENSG00000086062
1496,hsa00513,ENSG00000139044
1497,hsa00513,ENSG00000169660
1498,hsa00513,ENSG00000213614
1499,hsa00513,ENSG00000049860
1500,hsa00513,ENSG00000182272
1501,hsa00513,ENSG00000134910
1502,hsa00513,ENSG00000111885
1503,hsa00513,ENSG00000196547
