gene_ens,gene_symbol,synonymous_variant,stop_gained,missense_variant,frameshift_variant,splice,inframe,lost_stop and start,deg,related_pathway,dir_pathway,muta_count,miss_ratio,PPI
ENSG00000129559,NEDD8,0,0,0,0,0,0,0,0.111628543,-0.206408016,0,-0.954805957,0,-0.44597667
ENSG00000129562,DAD1,0,0,1,0,0,0,0,0.097788896,-0.206408016,0,-0.828271097,1,0.15190701
ENSG00000129566,TEP1,0.120603015,0,0.301507538,0.16080402,0,0,0,-0.692537665,-0.206408016,0,2.208565535,0.714285714,-0.44597667
ENSG00000129595,EPB41L4A,0.091503268,0,0.14379085,0.013071895,0.039215686,0,0,-0.536758266,-0.206408016,0,0.4370775,0.611111111,-0.44597667
ENSG00000129596,CDO1,0,0,0.111111111,0,0,0,0,-0.453269397,-0.206408016,0,-0.448666518,1,-0.44597667
ENSG00000129625,REEP5,0.066666667,0,0.173333333,0,0,0.053333333,0,-0.032681979,-0.206408016,0,-0.448666518,0.722222222,-0.44597667
ENSG00000129636,ITFG1,0.102564103,0,0.230769231,0,0.051282051,0,0,-0.426813714,-0.206408016,0,-0.575201378,0.692307692,-0.44597667
ENSG00000129646,QRICH2,0.130952381,0.011904762,0.25,0,0,0,0,0.169985742,-0.206408016,0,0.943216938,0.65625,-0.44597667
ENSG00000129654,FOXJ1,0.037037037,0,0.111111111,0,0,0,0,0.299641799,-0.206408016,0,-0.575201378,0.75,0.74979069
ENSG00000129657,SEC14L1,0.190871369,0.029045643,0.323651452,0.082987552,0.033195021,0,0.004149378,-0.096592071,-0.206408016,0,0.563612359,0.629032258,0.15190701
ENSG00000129667,RHBDF2,0.022857143,0,0.148571429,0.022857143,0,0,0,1.252200849,-0.206408016,0,0.563612359,0.866666667,-0.44597667
