gene_ens,gene_symbol,synonymous_variant,stop_gained,missense_variant,frameshift_variant,splice,inframe,lost_stop and start,deg,related_pathway,dir_pathway,muta_count,miss_ratio,PPI
ENSG00000008405,CRY1,0.0625,0,0.25,0,0,0,0,-0.012465689,-0.264425559,0,0.108643716,0.8,0.238943901
ENSG00000008438,PGLYRP1,0,0,0.066666667,0,0.066666667,0,0,0.065525733,-0.264425559,0,-0.279960976,1,-0.455438706
ENSG00000008441,NFIX,0.48,0,0.32,0,0,0,0,-1.484097898,-0.264425559,0,-0.474263322,0.4,-0.455438706
ENSG00000008513,ST3GAL1,0,0,0,0,0,0,0,-0.383568364,-0.264425559,0,-0.668565668,0,-0.455438706
ENSG00000008516,MMP25,0.081632653,0,0.081632653,0.020408163,0,0,0,0.387196288,-0.264425559,0,-0.08565863,0.5,-0.455438706
ENSG00000008517,IL32,0,0,0,0,0,0,0,0.967071542,1.212192959,0,-0.668565668,0,-0.455438706
ENSG00000008710,PKD1,0.034188034,0,0.068376068,0,0.004273504,0,0,0.078853639,-0.264425559,0,1.857364829,0.666666667,0.933326509
ENSG00000008735,MAPK8IP2,0,0,0.333333333,0,0,0,0,0.326991646,1.212192959,0,-0.279960976,1,0.933326509
ENSG00000008838,MED24,0.115107914,0,0.258992806,0,0,0,0,0.138067146,-0.264425559,0,0.108643716,0.692307692,3.016474331
ENSG00000008853,RHOBTB2,0,0.166666667,0.166666667,0,0,0,0,0.297965095,-0.264425559,0,-0.279960976,1,0.238943901
ENSG00000008869,HEATR5B,0.2,0.04,0.28,0,0,0.04,0,-0.151482585,-0.264425559,0,0.691550754,0.583333333,-0.455438706
ENSG00000008952,SEC62,0,0,0.2,0,0,0,0,0.363448954,-0.264425559,0,-0.474263322,1,0.238943901
ENSG00000008988,RPS20,0,0,0.428571429,0,0,0,0,0.347934762,-0.264425559,0,-0.474263322,1,-0.455438706
ENSG00000009307,CSDE1,0.112676056,0.112676056,0.338028169,0,0,0,0,-0.327537897,-0.264425559,0,0.108643716,0.75,0.238943901
ENSG00000009335,UBE3C,0.222222222,0,0.444444444,0,0,0,0,0.272961468,-0.264425559,0,-0.08565863,0.666666667,-0.455438706
ENSG00000009413,REV3L,0.104938272,0.024691358,0.475308642,0,0.012345679,0,0,0.028883633,-0.264425559,0,2.828876559,0.819148936,-0.455438706
ENSG00000009694,TENM1,0.14953271,0.037383178,0.579439252,0.018691589,0,0,0,0.134303603,-0.264425559,0,4.966202364,0.794871795,-0.455438706
ENSG00000009709,PAX7,0.333333333,0,0.666666667,0,0,0,0,-0.085313447,-0.264425559,0,-0.279960976,0.666666667,-0.455438706
ENSG00000009724,MASP2,0.022727273,0.011363636,0.045454545,0,0.011363636,0,0,-0.006999772,-0.264425559,0,0.302946062,0.666666667,-0.455438706
ENSG00000009765,IYD,0,0,0,0,0,0,0,-0.089384264,-0.264425559,0,-0.668565668,0,-0.455438706
ENSG00000009790,TRAF3IP3,0.222222222,0,0.25,0,0,0,0,0.30671427,-0.264425559,0,-0.279960976,0.529411765,2.322091723
ENSG00000009830,POMT2,0.052631579,0,0.026315789,0,0,0,0,0.500846454,-0.264425559,0,-0.474263322,0.333333333,-0.455438706
ENSG00000009844,VTA1,0.235294118,0,0.352941176,0,0,0,0,0.177136065,-0.264425559,0,-0.08565863,0.6,-0.455438706
ENSG00000009950,MLXIPL,0.106382979,0,0.234042553,0,0,0,0,-0.457464276,-0.264425559,0,-0.279960976,0.6875,-0.455438706
ENSG00000009954,BAZ1B,0.181818182,0,0.545454545,0,0.181818182,0,0,0.590284698,-0.264425559,0,0.108643716,0.75,0.238943901
ENSG00000010017,RANBP9,0.5,0,0.5,0,0,0,0,-0.562788151,-0.264425559,0,-0.474263322,0.5,0.238943901
ENSG00000010030,ETV7,0.034482759,0,0.310344828,0,0,0,0,0.763140371,-0.264425559,0,-0.279960976,0.9,-0.455438706
ENSG00000010072,SPRTN,0,0,0.2,0,0,0,0,0.250256392,-0.264425559,0,-0.279960976,1,0.238943901
ENSG00000010165,METTL13,0,0,0.282051282,0,0,0,0,0.381870062,-0.264425559,0,0.108643716,1,-0.455438706
ENSG00000010219,DYRK4,0,0,0.284210526,0.042105263,0,0,0,0.177072431,-0.264425559,0,1.080155446,1,-0.455438706
ENSG00000010244,ZNF207,0.21875,0,0,0,0,0,0,0.241550092,-0.264425559,0,-0.668565668,0,-0.455438706
ENSG00000010270,STARD3NL,0,0,0.857142857,0,0,0,0,0.508177647,-0.264425559,0,-0.279960976,1,-0.455438706
ENSG00000010278,CD9,0,0,0.291666667,0,0,0,0,-0.135193077,-0.264425559,0,-0.474263322,1,0.238943901
ENSG00000010282,HHATL,0,0,0.214285714,0,0,0,0,-1.228767519,1.212192959,0,-0.474263322,1,-0.455438706
ENSG00000010292,NCAPD2,0.017857143,0,0.125,0.008928571,0,0,0,1.232666704,-0.264425559,0,0.8858531,0.875,1.627709116
ENSG00000010295,IFFO1,0.202702703,0,0.094594595,0,0,0,0,0.146865785,-0.264425559,0,-0.474263322,0.318181818,-0.455438706
ENSG00000010310,GIPR,0,0,0.357142857,0,0,0,0,0.125341751,1.212192959,0,-0.279960976,1,-0.455438706
ENSG00000010318,PHF7,0.3,0,0.2,0,0,0,0,-0.084868184,-0.264425559,0,-0.474263322,0.4,-0.455438706
ENSG00000010319,SEMA3G,0,0.125,0.25,0,0,0,0,-0.649956925,-0.264425559,0,-0.08565863,1,-0.455438706
ENSG00000010322,NISCH,0,0,0.285714286,0,0,0,0,-0.286016437,-0.264425559,0,0.108643716,1,0.238943901
ENSG00000010327,STAB1,0.025862069,0,0.060344828,0.017241379,0,0,0,0.399237917,-0.264425559,0,0.691550754,0.7,-0.455438706
ENSG00000010361,FUZ,0,0,0.125,0,0,0,0,-0.335908258,-0.264425559,0,-0.474263322,1,-0.455438706
ENSG00000010379,SLC6A13,0.139534884,0,0.186046512,0,0,0,0,0.042661782,-0.264425559,0,0.108643716,0.571428571,-0.455438706
ENSG00000010404,IDS,0.098039216,0,0.235294118,0,0.019607843,0,0,0.340174448,-0.264425559,0,0.108643716,0.705882353,-0.455438706
ENSG00000010438,PRSS3,0.444444444,0,0,0,0,0,0,-1.692857464,-0.264425559,0,-0.668565668,0,-0.455438706
ENSG00000010539,ZNF200,0,0,0.75,0,0,0,0,0.494364759,-0.264425559,0,-0.474263322,1,-0.455438706
ENSG00000010610,CD4,0.107142857,0,0.035714286,0,0,0,0,0.486203253,1.212192959,0,-0.474263322,0.25,0.238943901
ENSG00000010626,LRRC23,0,0.196428571,0.482142857,0,0.053571429,0,0,-0.012996123,-0.264425559,0,-0.08565863,1,0.238943901
ENSG00000010671,BTK,0.064516129,0.048387097,0.209677419,0,0,0,0,0.223163992,-0.264425559,0,0.302946062,0.764705882,3.016474331
ENSG00000010704,HFE,0,0,0.466666667,0,0,0,0,0.30809655,-0.264425559,0,-0.474263322,1,0.933326509
ENSG00000010803,SCMH1,0.25,0,0.5,0,0,0,0,-0.102902476,-0.264425559,0,-0.279960976,0.666666667,0.238943901
ENSG00000010810,FYN,0.183098592,0,0.211267606,0,0.028169014,0,0,0.511672291,2.688811477,0,-0.08565863,0.535714286,4.405239546
ENSG00000010818,HIVEP2,0.142857143,0,0.571428571,0,0,0,0,0.088119925,-0.264425559,0,0.8858531,0.8,-0.455438706
ENSG00000010932,FMO1,0,0.085106383,0.361702128,0,0.021276596,0,0,-0.697446372,-0.264425559,0,0.302946062,1,0.238943901
ENSG00000011007,TCEB3,0.529411765,0,0.176470588,0,0,0,0,0.108863338,-0.264425559,0,-0.474263322,0.25,-0.455438706
